count	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_species	verbatim_infra	verbatim_rank	verbatim_verbatimRank	verbatim_scientificName	verbatim_generic	verbatim_author	current_kingdom	current_phylum	current_class	current_order	current_family	current_genus	current_subGenus	current_species	current_scientificName	current_acceptedScientificName	current_kingdomKey	current_phylumKey	current_classKey	current_orderKey	current_familyKey	current_genusKey	current_subGenusKey	current_speciesKey	current_taxonKey	current_acceptedTaxonKey	proposed_kingdom	proposed_phylum	proposed_class	proposed_order	proposed_family	proposed_genus	proposed_subGenus	proposed_species	proposed_scientificName	proposed_acceptedScientificName	proposed_kingdomKey	proposed_phylumKey	proposed_classKey	proposed_orderKey	proposed_familyKey	proposed_genusKey	proposed_subGenusKey	proposed_speciesKey	proposed_taxonKey	proposed_acceptedTaxonKey
4656	Eubacteria	Cyanobacteria	null	Oscillatoriales	Microcoleaceae	Microcoleus	lyngbyaceus	null	null	null	Microcoleus lyngbyaceus	null	Kütz. ex Forti	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Microcoleus	null	Microcoleus lyngbyaceus	Microcoleus lyngbyaceus (Kütz.) P.Crouan & H.Crouan	Microcoleus lyngbyaceus (Kütz.) P.Crouan & H.Crouan	3	68	7550188	745	2889	3218437	null	5426909	5426909	5426909	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Oscillatoriaceae	Microcoleus	null	Microcoleus lyngbyaceus	Microcoleus lyngbyaceus	Microcoleus lyngbyaceus	3	68	7550188	745	2889	3218437	null	5426909	5426909	5426909
6924	Plantae	null	null	null	Chenopodiaceae	null	null	null	null	null	Atriplex prostrata agg.	null	null	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	null	Atriplex prostrata	Atriplex prostrata Boucher ex DC.	Atriplex prostrata Boucher ex DC.	6	7707728	220	422	3064	3083650	null	3083786	3083786	3083786	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	null	Atriplex prostrata	Atriplex prostrata Boucher ex DC.	Atriplex prostrata Boucher ex DC.	6	7707728	220	422	3064	10561486	null	3083786	3083786	3083786
1966	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Coptidium	lapponicum	null	Species	null	Coptidium lapponicum	null	(L.) Tzvelev	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus	null	Ranunculus lapponicus	Coptidium lapponicum (L.) N.N.Tzvelev	Ranunculus lapponicus L.	6	7707728	220	399	2410	3033294	null	3033435	7865603	3033435	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus	null	Ranunculus nivalis	Coptidium lapponicum (L.) N.N.Tzvelev	Ranunculus nivalis subsp. nivalis	6	7707728	220	399	2410	3033294	null	8339890	7865603	7276583
1179	null	null	null	null	Pteridophyta	Botrychium	null	null	null	null	Botrychium lunaria (L.) Sw.	null	(L.) Sw.	Plantae	Tracheophyta	Psilotopsida	Ophioglossales	Ophioglossaceae	Botrychium	null	Botrychium lunaria	Botrychium lunaria (L.) Sw.	Botrychium lunaria (L.) Sw.	6	7707728	7219203	393	6627	2650152	null	2650165	2650165	2650165	Plantae	Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrychium	null	Botrychium lunaria	Botrychium lunaria (L.) Sw.	Botrychium lunaria (L.) Sw.	6	7707728	7228684	393	6627	2650152	null	2650165	2650165	2650165
1152	null	null	null	Foraminiferida	null	Globorotalia	menardii	null	null	null	Globorotalia menardii (dOrbigny)	null	(dOrbigny)	incertae sedis	null	null	null	null	null	null	Globorotalia menardii	Globorotalia menardii (Parker & al.)	Globorotalia menardii (Parker & al.)	0	null	null	null	null	null	null	9734110	9734110	9734110	Chromista	Foraminifera	Globothalamea	Rotaliida	Globorotaliidae	Globorotalia	null	Globorotalia menardii	Globorotalia menardii (d'Orbigny, 1865)	Globorotalia menardii (d'Orbigny, 1865)	4	8376456	7434778	7692889	7415654	7649046	null	10594289	10594289	10594289
2383	null	Acidobacteria	Solibacteres	Solibacterales	Bryobacteraceae	null	null	null	family	null	Bryobacteraceae	null	null	Bacteria	Acidobacteria	null	null	null	null	null	null	Acidobacteria	Acidobacteria	3	25	null	null	null	null	null	null	25	25	Bacteria	Acidobacteria	null	Acidobacteriales	Bryobacteraceae	null	null	null	Bryobacteraceae	Bryobacteraceae	3	25	null	1197	10656129	null	null	null	10656129	10656129
1312	Plantae	Charophyta	Equisetopsida	Poales	Poaceae	Enneapogon	null	null	species	null	Enneapogon gracilis	null	null	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Enneapogon	null	Enneapogon gracilis	Enneapogon gracilis P.Beauv.	Enneapogon gracilis P.Beauv.	6	7707728	196	1369	3073	2703890	null	4152416	4152416	4152416	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Enneapogon	null	Enneapogon gracilis	Enneapogon gracilis (R.Br.) P.Beauv.	Enneapogon gracilis (R.Br.) P.Beauv.	6	7707728	196	1369	3073	2703890	null	4152416	4152416	4152416
1650	Plantae	Magnoliophyta	Eudicots	Caryophyllales	Caryophyllaceae	Sagina	null	null	null	null	Sagina saginoides	null	(L.) H.Karst.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sagina	null	Sagina saginoides	Sagina saginoides (L.) Karst.	Sagina saginoides subsp. saginoides	6	7707728	220	422	2518	3085387	null	3085391	7952995	7267272	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sagina	null	Sagina saginoides	Sagina saginoides (L.) H.Karst.	Sagina saginoides (L.) H.Karst.	6	7707728	220	422	2518	3085387	null	3085391	3085391	3085391
46882	Animalia	null	Aves	null	null	null	null	null	null	null	Motacilla cinerea	null	null	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea, 1771	Motacilla cinerea, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea Tunstall, 1771	Motacilla cinerea Tunstall, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310
8960	Animalia	Chordata	Aves	null	Phasianidae	Dendroperdix	sephaena	null	null	null	Dendroperdix sephaena	null	null	Animalia	Chordata	Aves	Galliformes	Phasianidae	Francolinus	null	Francolinus sephaena	Dendroperdix sephaena (Smith & A, 1836)	Francolinus sephaena (A.Smith, 1836)	1	44	212	723	9331	5227810	null	5227926	5844225	5227926	Animalia	Chordata	Aves	Galliformes	Phasianidae	Dendroperdix	null	Dendroperdix sephaena	Dendroperdix sephaena	Dendroperdix sephaena	1	44	212	723	9331	4847804	null	5844225	5844225	5844225
4652	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana	porzana	null	null	null	Porzana porzana	null	null	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana	null	Porzana porzana	Porzana porzana Linnaeus, 1758	Porzana porzana Linnaeus, 1758	1	44	212	1493	9342	2474604	null	9614738	9614738	9614738	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana	null	Porzana porzana	Porzana porzana (Linnaeus, 1766)	Porzana porzana (Linnaeus, 1766)	1	44	212	1493	9342	2474604	null	2474621	2474621	2474621
1969	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	poliocephalus	null	null	null	Turdus poliocephalus	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Turdus	null	Turdus poliocephalus	Turdus poliocephalus Latham, 1802	Turdus poliocephalus Latham, 1802	1	44	212	729	9322	2490714	null	9512424	9512424	9512424	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	null	Turdus poliocephalus	Turdus poliocephalus Latham, 1801	Turdus poliocephalus Latham, 1801	1	44	212	729	5290	2490714	null	9512424	9512424	9512424
1955	Plantae	Tracheophyta	Magnoliopsida	Asparagales	Orchidaceae	Spiranthes	null	null	species	null	Spiranthes spiralis	null	null	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Spiranthes	null	Spiranthes spiralis	Spiranthes spiralis (L.) Chevall.	Spiranthes spiralis (L.) Chevall.	6	7707728	196	1169	7689	2805315	null	2805322	2805322	2805322	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Spiranthes	null	Spiranthes spiralis	Spiranthes spiralis Chevall.	Spiranthes spiralis Chevall.	6	7707728	196	1169	7689	2805315	null	2805322	2805322	2805322
4928	null	null	null	null	null	null	null	null	species	null	Gyraulus crista (Linnaeus, 1758)	null	null	Animalia	Mollusca	Gastropoda	null	Planorbidae	Gyraulus	null	Gyraulus crista	Gyraulus crista (Linnaeus, 1758)	Gyraulus crista (Linnaeus, 1758)	1	52	225	null	2851	2290991	null	2290963	2290963	2290963	Animalia	Mollusca	Gastropoda	null	Planorbidae	Armiger	null	Armiger crista	Gyraulus crista (Linnaeus, 1758)	Armiger crista (Linnaeus, 1758)	1	52	225	null	2851	2290961	null	5189709	2290963	5189709
13930	null	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira	null	null	genus	null	Magnetospira	null	null	incertae sedis	null	null	null	null	Magnetospira	null	null	Magnetospira Williams & al., 2012	Magnetospira Williams & al., 2012	0	null	null	null	null	7540502	null	null	7540502	7540502	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira	null	null	Magnetospira Williams et al., 2012	Magnetospira Williams et al., 2012	3	111	197	1223	4730	7540502	null	null	7540502	7540502
1262	Chromista	null	null	null	null	null	null	null	null	null	Fursenkoina	null	null	Chromista	Foraminifera	Globothalamea	Rotaliida	Bolivinitidae	Fursenkoina	null	null	Fursenkoina	Fursenkoina	4	8376456	7434778	7692889	7428114	3235435	null	null	3235435	3235435	Chromista	Foraminifera	Globothalamea	Rotaliida	Bolivinitidae	Fursenkoina	null	null	Fursenkoina	Fursenkoina	4	8376456	7434778	7692889	7428114	10518884	null	null	10518884	10518884
3332	Plantae	null	null	null	null	null	null	null	Subspecies	null	Arctium minus (Hill) Bernh. subsp. minus	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	null	Arctium minus	Arctium minus var. minus	Arctium minus (Hill) Bernh.	6	7707728	220	414	3065	8106066	null	5393103	6303586	5393103	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	null	Arctium minus	Arctium minus var. minus	Arctium minus Bernh.	6	7707728	220	414	3065	8106066	null	5393103	6303586	5393103
1502	Plantae	Charophyta	Equisetopsida	Ericales	Ebenaceae	Diospyros	null	null	species	null	Diospyros humilis	null	null	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	null	Diospyros humilis	Diospyros humilis F.Muell.	Diospyros humilis F.Muell.	6	7707728	220	1353	6709	3030169	null	4069974	4069974	4069974	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	null	Diospyros humilis	Diospyros humilis (R.Br.) F.Muell.	Diospyros humilis (R.Br.) F.Muell.	6	7707728	220	1353	6709	3030169	null	4069974	4069974	4069974
9485	null	null	null	null	null	null	null	null	null	null	Noctua interjecta	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua interjecta	Noctua interjecta Hubner, 1803	Noctua interjecta Hubner, 1803	1	54	216	797	7015	1789671	null	1789694	1789694	1789694	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua interjecta	Noctua interjecta Hübner, 1803	Noctua interjecta Hübner, 1803	1	54	216	797	7015	1789671	null	1789694	1789694	1789694
1344	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	collinitus	null	Species	null	Cortinarius collinitus	null	(Sowerby:Fr.) Gray	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius collinitus	Cortinarius collinitus (Sowerby) Gray, 1821	Cortinarius collinitus (Sowerby) Gray, 1821	5	34	186	1499	4172	2524960	null	7476637	7476637	7476637	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius collinitus	Cortinarius collinitus (Sowerby) Gray, 1821	Cortinarius collinitus (Sowerby) Gray, 1821	5	34	186	1499	4172	10541676	null	7476637	7476637	7476637
2034	Plantae	null	null	null	null	null	null	null	null	null	Gentianella germanica (Willd.) Börner	null	null	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentianella	null	Gentianella germanica	Gentianella germanica (Willd.) Börner	Gentianella germanica (Willd.) Börner	6	7707728	220	412	2503	3169845	null	7270230	7270230	7270230	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentianella	null	Gentianella germanica	Gentianella germanica (Willd.) Börner	Gentianella germanica subsp. germanica	6	7707728	220	412	2503	3169845	null	7539382	7270230	7270231
6786	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Glyceria	null	null	species	null	Glyceria declinata	null	null	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Glyceria	null	Glyceria declinata	Glyceria declinata Bréb.	Glyceria declinata Bréb.	6	7707728	196	1369	3073	2705475	null	2705488	2705488	2705488	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Glyceria	null	Glyceria declinata	Glyceria declinata Breb.	Glyceria declinata Breb.	6	7707728	196	1369	3073	2705475	null	2705488	2705488	2705488
13598	null	null	null	null	null	null	null	null	Species	null	Pica pica	null	(Linnaeus, 1758)	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	null	Pica pica	Pica pica Linnaeus, 1758	Pica pica Linnaeus, 1758	1	44	212	729	5235	7237083	null	9805720	9805720	9805720	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	null	Pica pica	Pica pica (Linnaeus, 1758)	Pica pica (Linnaeus, 1758)	1	44	212	729	5235	7237083	null	5229490	5229490	5229490
1239	null	null	null	null	null	null	null	null	null	null	Rhagadiolus stellatus	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Rhagadiolus	null	Rhagadiolus stellatus	Rhagadiolus stellatus Gaertn.	Rhagadiolus stellatus Gaertn.	6	7707728	220	414	3065	8217693	null	5399550	5399550	5399550	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Rhagadiolus	null	Rhagadiolus stellatus	Rhagadiolus stellatus Gaertn.	Rhagadiolus stellatus Gaertn.	6	7707728	220	414	3065	7493607	null	5399550	5399550	5399550
2685	Animalia	Chordata	Aves	null	Motacillidae	Motacilla	cinerea	null	species	null	Motacilla cinerea	null	null	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea, 1771	Motacilla cinerea, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310	Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	null	Motacilla cinerea	Motacilla cinerea Tunstall, 1771	Motacilla cinerea Tunstall, 1771	1	44	212	729	5257	2490295	null	2490310	2490310	2490310
33239	Animalia	Chordata	Aves	Passeriformes	null	Spermestes	cucullata	null	null	null	null	null	null	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Spermestes	null	Spermestes cucullata	Spermestes cucullata	Spermestes cucullata	1	44	212	729	5709	7340341	null	7780850	7780850	7780850	Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	null	Lonchura cucullata	Spermestes cucullata (Swainson, 1837)	Lonchura cucullata (Swainson, 1837)	1	44	212	729	5709	2493593	null	2493624	7780850	2493624
1006	Plantae	Magnoliophyta	Rosopsida	Asterales	Asteraceae	Leucanthemum	gracilicaule	null	null	null	Leucanthemum gracilicaule	null	(Dufour) Pau	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	null	Leucanthemum gracilicaule	Leucanthemum gracilicaule (Dufour) Pau	Leucanthemum gracilicaule (Dufour) S.Alavi & V.H.Heywood	6	7707728	220	414	3065	5400948	null	7730519	5401011	7730519	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Leucanthemum	null	Leucanthemum gracilicaule	Leucanthemum gracilicaule (Dufour) Pau, 1902	Leucanthemum gracilicaule (Dufour) S.Alavi & V.H.Heywood	6	7707728	220	414	3065	5400948	null	7730519	5401011	7730519
19609	null	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	null	null	null	family	null	Arenicellaceae	null	null	Bacteria	Proteobacteria	Gammaproteobacteria	null	null	null	null	null	Gammaproteobacteria	Gammaproteobacteria	3	111	362	null	null	null	null	null	362	362	Bacteria	Proteobacteria	Gammaproteobacteria	null	Arenicellaceae	null	null	null	Arenicellaceae	Arenicellaceae	3	111	362	null	9575151	null	null	null	9575151	9575151
1189	Plantae	null	null	null	null	null	null	null	species	null	Rorippa palustris	null	(L.) Besser	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Rorippa	null	Rorippa palustris	Rorippa palustris (L.) Besser	Rorippa palustris (L.) Besser	6	7707728	220	7225535	3112	3053118	null	3053168	3053168	3053168	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Rorippa	null	Rorippa palustris	Rorippa palustris Besser	Rorippa palustris Besser	6	7707728	220	7225535	3112	3053118	null	3053168	3053168	3053168
1651	Plantae	null	null	null	Montiaceae	null	null	null	null	null	Claytonia perfoliata	null	Donn ex Willd.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	null	Claytonia perfoliata	Claytonia perfoliata Donn ex Willd.	Claytonia perfoliata Donn ex Willd.	6	7707728	220	422	4898338	3084729	null	3084748	3084748	3084748	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	null	Claytonia perfoliata	Claytonia perfoliata Donn ex Willd.	Claytonia perfoliata subsp. perfoliata	6	7707728	220	422	4898338	3084729	null	7736011	3084748	7095665
2711	null	null	null	null	null	null	null	null	null	null	Monticola solitarius (Linnaeus, 1758)	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Monticola	null	Monticola solitarius	Monticola solitarius (Linnaeus, 1758)	Monticola solitarius (Linnaeus, 1758)	1	44	212	729	9322	2490948	null	2490955	2490955	2490955	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Monticola	null	Monticola solitarius	Monticola solitarius (Linnaeus, 1758)	Monticola solitarius (Linnaeus, 1758)	1	44	212	729	9322	8156917	null	2490955	2490955	2490955
30269	null	null	null	null	null	null	null	null	null	null	Rubus fruticosus L.	null	null	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	null	Rubus fruticosus	Rubus fruticosus L.	Rubus fruticosus L.	6	7707728	220	691	5015	2988638	null	2989764	2989764	2989764	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	null	Rubus plicatus	Rubus fruticosus L.	Rubus plicatus Weihe & Nees	6	7707728	220	691	5015	2988638	null	2990412	8436459	2990412
5603	Animalia	Chordata	Aves	null	Corvidae	Pica	pica	null	species	null	Pica pica	null	null	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	null	Pica pica	Pica pica Linnaeus, 1758	Pica pica Linnaeus, 1758	1	44	212	729	5235	7237083	null	9805720	9805720	9805720	Animalia	Chordata	Aves	Passeriformes	Corvidae	Pica	null	Pica pica	Pica pica (Linnaeus, 1758)	Pica pica (Linnaeus, 1758)	1	44	212	729	5235	7237083	null	5229490	5229490	5229490
2163	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	null	null	null	null	Cygnus columbianus	null	(Ord, 1815)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	null	Cygnus columbianus	Cygnus columbianus Ord, 1815	Cygnus columbianus Ord, 1815	1	44	212	1108	2986	2498334	null	9626137	9626137	9626137	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	null	Cygnus columbianus	Cygnus columbianus (Ord, 1815)	Cygnus columbianus (Ord, 1815)	1	44	212	1108	2986	2498334	null	2498338	2498338	2498338
2073	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	tricolor	null	species	null	Phalaropus tricolor	null	null	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	null	Phalaropus tricolor	Phalaropus tricolor (Vieillot, 1819)	Phalaropus tricolor (Vieillot, 1819)	1	44	212	7192402	5282	9549339	null	5229389	5229389	5229389	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	null	Phalaropus tricolor	Phalaropus tricolor (Vieillot, 1819)	Phalaropus tricolor (Vieillot, 1819)	1	44	212	7192402	5282	7237089	null	5229389	5229389	5229389
1557	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga	null	null	species	null	Piranga olivacea	null	null	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Piranga	null	Piranga olivacea	Piranga olivacea (Gmelin, 1789)	Piranga olivacea (Gmelin, 1789)	1	44	212	729	9608	2488483	null	2488517	2488517	2488517	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga	null	Piranga olivacea	Piranga olivacea (J.F.Gmelin, 1789)	Piranga olivacea (J.F.Gmelin, 1789)	1	44	212	729	9285	2488483	null	2488517	2488517	2488517
3550	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pyrilia	barrabandi	null	null	null	Pyrilia barrabandi	null	null	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pionopsitta	null	Pionopsitta barrabandi	Pyrilia barrabandi (Kuhl, 1820)	Pionopsitta barrabandi (Kuhl, 1820)	1	44	212	1445	9340	2479978	null	2479989	7340175	2479989	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Pyrilia	null	Pyrilia barrabandi	Pyrilia barrabandi	Pyrilia barrabandi	1	44	212	1445	9340	7340174	null	7340175	7340175	7340175
4053	null	null	null	null	null	null	null	null	null	null	Lathyrus vernus (L.) Bernh., 1800	null	null	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	null	Lathyrus vernus	Lathyrus vernus Bernh.	Lathyrus vernus Bernh.	6	7707728	220	1370	5386	2962244	null	5356704	5356704	5356704	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	null	Lathyrus vernus	Lathyrus vernus Bernh.	Lathyrus vernus Bernh.	6	7707728	220	1370	5386	10473556	null	5356704	5356704	5356704
1403	null	null	null	null	Scrophulariaceae	null	null	null	null	null	Digitalis purpurea	null	null	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Digitalis	null	Digitalis purpurea	Digitalis purpurea L.	Digitalis purpurea L.	6	7707728	220	408	2420	3172032	null	5414995	5414995	5414995	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	null	null	null	Scrophulariaceae	Scrophulariaceae	6	7707728	220	408	2390	null	null	null	2390	2390
7432	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Ptilotula	null	null	species	null	Ptilotula keartlandi	null	null	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Lichenostomus	null	Lichenostomus keartlandi	Ptilotula keartlandi (North, 1895)	Lichenostomus keartlandi (North, 1895)	1	44	212	729	9319	2486879	null	2486927	7369557	2486927	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Ptilotula	null	Ptilotula keartlandi	Ptilotula keartlandi	Ptilotula keartlandi	1	44	212	729	9319	4848099	null	7369557	7369557	7369557
