Count	Verbatim_kingdom	Verbatim_phylum	Verbatim_class	Verbatim_order	Verbatim_family	Verbatim_genus	Verbatim_species	Verbatim_infra	Verbatim_rank	Verbatim_verbatimRank	Verbatim_scientificName	Verbatim_generic	Verbatim_author	Current_kingdom	Current_phylum	Current_klass	Current_order	Current_family	Current_genus	Current_subGenus	Current_species	Current_scientificName	Current_acceptedScientificName	Current_kingdomKey	Current_phylumKey	Current_classKey	Current_orderKey	Current_familyKey	Current_genusKey	Current_subGenusKey	Current_speciesKey	Current_taxonKey	Current_acceptedTaxonKey	Proposed_kingdom	Proposed_phylum	Proposed_klass	Proposed_order	Proposed_family	Proposed_genus	Proposed_subGenus	Proposed_species	Proposed_scientificName	Proposed_acceptedScientificName	Proposed_kingdomKey	Proposed_phylumKey	Proposed_classKey	Proposed_orderKey	Proposed_familyKey	Proposed_genusKey	Proposed_subGenusKey	Proposed_speciesKey	Proposed_taxonKey	Proposed_acceptedTaxonKey
1124	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Enochrus	null	null	species	null	Enochrus melanocephalus	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Enochrus	null	Enochrus melanocephalus	Enochrus melanocephalus (Olivier, 1792)	Enochrus melanocephalus (Olivier, 1792)	1	54	216	1470	7830	1033975	null	1033999	1033999	1033999	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Enochrus	null	Enochrus melanocephalus	Enochrus melanocephalus (Olivier & A.G., 1793)	Enochrus melanocephalus (Olivier & A.G., 1793)	1	54	216	1470	7830	1033975	null	1033999	1033999	1033999
1210	Animalia	Arthropoda	Insecta	Coleoptera	Silphidae	Nicrophorus	orbicollis	null	null	null	Nicrophorus orbicollis Say, 1825	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Silphidae	Nicrophorus	null	Nicrophorus orbicollis	Nicrophorus orbicollis Say, 1825	Nicrophorus orbicollis Say, 1825	1	54	216	1470	4762	1038957	null	1038977	1038977	1038977	Animalia	Arthropoda	Insecta	Coleoptera	Silphidae	Nicrophorus	null	Nicrophorus orbicollis	Nicrophorus orbicollis (Say, 1825)	Nicrophorus orbicollis (Say, 1825)	1	54	216	1470	4762	1038957	null	1038977	1038977	1038977
1291	Animalia	Arthropoda	Insecta	Hymenoptera	Pamphiliidae	Pamphilius	volatilis	null	null	null	Pamphilius volatilis	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Pamphiliidae	Pamphilius	null	null	Pamphilius Latreille, 1802	Pamphilius Latreille, 1802	1	54	216	1457	4346	4406666	null	null	4406666	4406666	Animalia	Arthropoda	Insecta	Hymenoptera	Pamphiliidae	Pamphilius	null	Pamphilius volatilis	Pamphilius volatilis	Pamphilius volatilis	1	54	216	1457	4346	4406666	null	9903239	9903239	9903239
1717	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	hippopus	null	null	null	Leuctra hippopus	null	Kempny, 1899	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	2001760	null	2001976	2001976	2001976	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	10214186	null	2001976	2001976	2001976
1566	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Asemum	striatum	null	Species	null	Asemum striatum	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Asemum	null	Asemum striatum	Asemum striatum (Linné, 1758)	Asemum striatum (Linné, 1758)	1	54	216	1470	5602	4739466	null	8196495	8196495	8196495	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Asemum	null	Asemum striatum	Asemum striatum (Linnaeus, 1758)	Asemum striatum (Linnaeus, 1758)	1	54	216	1470	5602	4739466	null	8196495	8196495	8196495
3519	Animalia	null	null	null	null	null	null	null	null	null	Lasioglossum imitatum	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	null	Lasioglossum imitatum	Lasioglossum imitatum (Walker, 1986)	Lasioglossum imitatum (Walker, 1986)	1	54	216	1457	7908	1353501	null	9819061	9819061	9819061	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	null	Lasioglossum imitatum	Lasioglossum imitatum (Smith, 1853)	Lasioglossum imitatum (Smith, 1853)	1	54	216	1457	7908	1353501	null	9819061	9819061	9819061
2270	Animalia	Arthropoda	Insecta	Mantodea	Mantidae	Mantis	null	null	species	null	Mantis religiosa	null	null	Animalia	Arthropoda	Insecta	Mantodea	Mantidae	Mantis	null	Mantis religiosa	Mantis religiosa (Linné, 1758)	Mantis religiosa (Linné, 1758)	1	54	216	788	9383	4394789	null	6258028	6258028	6258028	Animalia	Arthropoda	Insecta	Mantodea	Mantidae	Mantis	null	Mantis religiosa	Mantis religiosa (Linne, 1758)	Mantis religiosa (Linne, 1758)	1	54	216	788	9383	4394789	null	6258028	6258028	6258028
1065	Animalia	Arthropoda	Insecta	Coleoptera	Erirhinidae	Notaris	null	null	species	null	Notaris acridulus	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Notaris	null	Notaris acridulus	Notaris acridulus (Linnaeus & C., 1758)	Notaris acridulus (Linnaeus & C., 1758)	1	54	216	1470	4239	1247592	null	1247598	1247598	1247598	Animalia	Arthropoda	Insecta	Coleoptera	Brachyceridae	Notaris	null	Notaris acridulus	Notaris acridulus (C.Linnaeus, 1758)	Notaris acridulus (C.Linnaeus, 1758)	1	54	216	1470	8492	1247592	null	1247598	1247598	1247598
1317	null	null	null	null	Leuctridae	Leuctra	digitata	null	null	null	Leuctra digitata Kempny, 1899	null	Kempny, 1899	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra digitata	Leuctra digitata Kempny, 1899	Leuctra digitata Kempny, 1899	1	54	216	787	2998	2001760	null	2001945	2001945	2001945	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra digitata	Leuctra digitata Kempny, 1899	Leuctra digitata Kempny, 1899	1	54	216	787	2998	10214186	null	2001945	2001945	2001945
1087	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	null	null	species	null	Amara (Amara) tibialis	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	null	Amara tibialis	Amara tibialis (Paykull, 1798)	Amara tibialis (Paykull, 1798)	1	54	216	1470	3792	1035151	null	8600499	8600499	8600499	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara	null	Amara tibialis	Amara tibialis Paykull, 1798	Amara tibialis Paykull, 1798	1	54	216	1470	3792	1035151	null	8600499	8600499	8600499
4079	Animalia	null	Insecta	null	null	null	null	null	species	null	Agriades optilete	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	null	Plebejus optilete	Agriades optilete (Knoch, 1781), 2012	Plebejus optilete (Knoch, 1781)	1	54	216	797	5473	1923058	null	5714713	8020665	5714713	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	null	Plebejus optilete	Agriades optilete (Knoch, 1781)	Plebejus optilete (Knoch, 1781)	1	54	216	797	5473	1923058	null	5714713	8020665	5714713
1300	Animalia	Arthropoda	Insecta	Hemiptera	null	null	null	null	species	null	Philaenus spumarius	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linné, 1758)	Philaenus spumarius (Linné, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linnaeus, 1758)	Philaenus spumarius (Linnaeus, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038
1317	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Nudobius	lentus	null	Species	null	Nudobius lentus	null	(Gravenhorst, 1806)	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Nudobius	null	Nudobius lentus	Nudobius lentus Gravenhorst, 1806	Nudobius lentus Gravenhorst, 1806	1	54	216	1470	7854	4404844	null	4436140	4436140	4436140	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Nudobius	null	Nudobius lentus	Nudobius lentus (Gravenhorst, 1806)	Nudobius lentus (Gravenhorst, 1806)	1	54	216	1470	7854	4404844	null	4436140	4436140	4436140
1272	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae	Anax	null	null	species	null	Anax papuensis	null	null	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae	Hemianax	null	Hemianax papuensis	Anax papuensis (Burmeister, 1839)	Hemianax papuensis Burmeister, 1839	1	54	216	789	4209	7924285	null	1425046	9308837	1425046	Animalia	Arthropoda	Insecta	Odonata	Aeshnidae	Anax	null	Anax papuensis	Anax papuensis (Burmeister, 1839)	Anax papuensis (Burmeister, 1839)	1	54	216	789	4209	1424815	null	9308837	9308837	9308837
32576	Animalia	null	null	null	Lestidae	null	null	null	species	null	Chalcolestes viridis	null	null	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Lestes	null	Lestes viridis	Chalcolestes viridis (Vander Linden, 1825)	Lestes viridis Vander Linden, 1825	1	54	216	789	4489	1423980	null	1424036	5865098	1424036	Animalia	Arthropoda	Insecta	Odonata	Lestidae	Lestes	null	Lestes viridis	Chalcolestes viridis (Van der Linden, 1825)	Lestes viridis Vander Linden, 1825	1	54	216	789	4489	1423980	null	1424036	5865098	1424036
3529	Animalia	null	Insecta	Lepidoptera	null	null	null	null	species	null	Eumedonia eumedon	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	null	Aricia eumedon	Eumedonia eumedon (Esper, 1780), 2012	Aricia eumedon (Esper, 1780)	1	54	216	797	5473	8659047	null	8356016	1933793	8356016	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Aricia	null	Aricia eumedon	Eumedonia eumedon (Esper, 1780)	Aricia eumedon (Esper, 1780)	1	54	216	797	5473	8659047	null	8356016	1933793	8356016
3741	Animalia	Arthropoda	Insecta	Diptera	null	null	sp	null	null	null	Genus sp	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Genus	null	null	Genus	Genus	1	54	216	1457	4342	8513230	null	null	8513230	8513230	Animalia	Arthropoda	Insecta	Diptera	null	null	null	null	Diptera	Diptera	1	54	216	811	null	null	null	null	811	811
9485	null	null	null	null	null	null	null	null	null	null	Noctua interjecta	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua interjecta	Noctua interjecta Hubner, 1803	Noctua interjecta Hubner, 1803	1	54	216	797	7015	1789671	null	1789694	1789694	1789694	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua interjecta	Noctua interjecta Hübner, 1803	Noctua interjecta Hübner, 1803	1	54	216	797	7015	1789671	null	1789694	1789694	1789694
1587	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Aphodius	ater	null	Species	null	Aphodius ater	null	(De Geer, 1774)	Animalia	Arthropoda	Insecta	Coleoptera	Aphodiidae	Calamosternus	null	Calamosternus granarius	Aphodius ater Thunberg, 1818	Calamosternus granarius (Linnaeus, 1767)	1	54	216	1470	2933	1068845	null	1068879	1068880	1068879	Animalia	Arthropoda	Insecta	Coleoptera	Aphodiidae	Agrilinus	null	Agrilinus ater	Aphodius ater (De Geer, 1774)	Agrilinus ater (De Geer, 1774)	1	54	216	1470	2933	1067038	null	1067068	1068880	1067068
3022	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Chlosyne	theona	theona	subspecies	null	Chlosyne theona subsp. theona	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Thessalia	null	Thessalia theona	Chlosyne theona (Ménétriés, 1855)	Thessalia theona Ménétriès, 1855	1	54	216	797	7017	1895882	null	1895886	4299147	1895886	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Thessalia	null	Thessalia theona	Chlosyne theona (Ménétriés, 1855)	Thessalia theona Ménétriés, 1855	1	54	216	797	7017	1895882	null	1895886	4299147	1895886
7591	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	null	null	null	null	null	Galerucinae	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gallerucida	null	null	Galerucida Chapuis, 1875	Gallerucida Motschoulsky, 1861	1	54	216	1470	7780	4732063	null	null	4734546	4732063	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gallerucida	null	null	Galerucida Gemminger & Harold, 1876	Gallerucida Motschoulsky, 1861	1	54	216	1470	7780	4732063	null	null	8194424	4732063
1028	null	null	null	null	Drosophilidae	Drosophila	null	null	species	null	Drosophila affinis	null	null	Animalia	Arthropoda	Insecta	Diptera	Lauxaniidae	Drosophila	null	Drosophila affinis	Drosophila affinis Sturtevant, 1916	Drosophila affinis Sturtevant, 1916	1	54	216	811	9493	1522683	null	5074900	5074900	5074900	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	null	Drosophila affinis	Drosophila affinis Sturtevant, 1916	Drosophila affinis Sturtevant, 1916	1	54	216	811	5547	1522683	null	5074900	5074900	5074900
2519	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Helina	evecta	null	species	null	Helina evecta Harris, 1780	null	Harris, 1780	Animalia	Arthropoda	Insecta	Diptera	Lonchaeidae	Helina	null	Helina evecta	Helina evecta (Harris, 1780)	Helina evecta (Harris, 1780)	1	54	216	811	5559	1526192	null	5069084	5069084	5069084	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	Helina evecta	Helina evecta (Harris, 1780)	Helina evecta (Harris, 1780)	1	54	216	811	5564	1526192	null	5069084	5069084	5069084
1717	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Leptusa	pulchella	null	Species	null	Leptusa pulchella	null	(Mannerheim, 1830)	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bolitochara	null	Bolitochara pulchella	Leptusa pulchella (Mannerheim, 1830)	Bolitochara pulchella Mannerheim, 1830	1	54	216	1470	7854	1040291	null	4443227	4442746	4443227	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Leptusa	null	Leptusa pulchella	Leptusa pulchella (Mannerheim, 1830)	Leptusa pulchella (Mannerheim, 1830)	1	54	216	1470	7854	1041579	null	4442746	4442746	4442746
2374	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Glischrochilus	quadripunctatus	null	Species	null	Glischrochilus quadripunctatus	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Glischrochilus	null	Glischrochilus quadripunctatus	Glischrochilus quadripunctatus (Linnaeus, 1758)	Glischrochilus quadripunctatus (Linnaeus, 1758)	1	54	216	1470	7840	4405985	null	4453169	4453169	4453169	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Glischrochilus	null	Glischrochilus quadripuncatus	Glischrochilus quadripuncatus (Linnaeus, 1758)	Glischrochilus quadripuncatus (Linnaeus, 1758)	1	54	216	1470	7840	4405985	null	9077041	9077041	9077041
1791	null	null	null	null	null	null	null	null	null	null	Tethea or	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Tethea	null	Tethea or	Tethea or (Denis & Schiffermuller, 1775)	Tethea or (Denis & Schiffermuller, 1775)	1	54	216	797	7294	1952300	null	5142971	5142971	5142971	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Tethea	null	null	Tethea Ochsenheimer, 1816	Tethea Ochsenheimer, 1816	1	54	216	797	7294	1952300	null	null	1952300	1952300
4570	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rhagium	inquisitor	null	Species	null	Rhagium inquisitor	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rhagium	null	Rhagium inquisitor	Rhagium inquisitor (Linné, 1758)	Rhagium inquisitor (Linné, 1758)	1	54	216	1470	5602	1154662	null	8544630	8544630	8544630	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rhagium	null	Rhagium inquisitor	Rhagium inquisitor (Linnaeus, 1758)	Rhagium inquisitor (Linnaeus, 1758)	1	54	216	1470	5602	1154662	null	8544630	8544630	8544630
1681	Animalia	Arthropoda	Insecta	Diptera	Empididae	Empis	null	null	species	null	Empis livida	null	null	Animalia	Arthropoda	Insecta	Diptera	Hybotidae	Empis	null	Empis livida	Empis livida Linnaeus, 1758	Empis livida Linnaeus, 1758	1	54	216	811	9706	9522174	null	1583460	1583460	1583460	Animalia	Arthropoda	Insecta	Diptera	Empididae	Empis	null	Empis livida	Empis livida Linnaeus, 1758	Empis livida Linnaeus, 1758	1	54	216	811	9483	9522174	null	1583460	1583460	1583460
1069	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	hispilabris	null	null	null	Eleodes hispilabris	null	(Say, 1824)	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	null	Eleodes hispilabris	Eleodes hispilabris	Eleodes hispilabris	1	54	216	1470	7857	4724278	null	9794554	9794554	9794554	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	null	Eleodes hispilabris	Eleodes hispilabris (Say, 1824)	Eleodes hispilabris (Say, 1824)	1	54	216	1470	7857	4724278	null	9794554	9794554	9794554
6341	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Helophorus	null	null	species	null	Helophorus (Megahelophorus) grandis	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Helophoridae	Helophorus	null	Helophorus grandis	Helophorus grandis Illiger, 1798	Helophorus grandis Illiger, 1798	1	54	216	1470	6985	3263442	null	1033951	1033951	1033951	Animalia	Arthropoda	Insecta	Coleoptera	Helophoridae	Helophorus	null	Helophorus grandis	Helophorus grandis (Illiger, 1798)	Helophorus grandis (Illiger, 1798)	1	54	216	1470	6985	3263442	null	1033951	1033951	1033951
2785	Animalia	Arthropoda	Insecta	Diptera	Opomyzidae	Opomyza	null	null	species	null	Opomyza germinationis	null	null	Animalia	Arthropoda	Insecta	Diptera	Heleomyzidae	Opomyza	null	Opomyza germinationis	Opomyza germinationis (Linnaeus, 1758)	Opomyza germinationis (Linnaeus, 1758)	1	54	216	811	5551	1443548	null	1493791	1493791	1493791	Animalia	Arthropoda	Insecta	Diptera	Opomyzidae	Opomyza	null	Opomyza germinationis	Opomyza germinationis (Linnaeus, 1758)	Opomyza germinationis (Linnaeus, 1758)	1	54	216	811	5576	1443548	null	1493791	1493791	1493791
1138	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalis	null	null	null	null	Eristalis horticola	null	(De Geer, 1776)	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Musca	null	Musca horticola	Eristalis horticola (De Geer, 1776)	Musca horticola De Geer, 1776	1	54	216	811	6920	8097933	null	7732464	6098381	7732464	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalis	null	Eristalis lineata	Eristalis horticola	Eristalis lineata (Harris, 1776)	1	54	216	811	6920	1491190	null	7834133	6098381	7834133
1489	null	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	null	null	null	Helina rufitibia	null	null	Animalia	Arthropoda	Insecta	Diptera	Lonchaeidae	Helina	null	Helina rufitibia	Helina rufitibia (Stein, 1898)	Helina rufitibia (Stein, 1898)	1	54	216	811	5559	1526192	null	5069469	5069469	5069469	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	Helina rufitibia	Helina rufitibia (Stein, 1898)	Helina rufitibia (Stein, 1898)	1	54	216	811	5564	1526192	null	5069469	5069469	5069469
1058	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Euplectus	punctatus	null	Species	null	Euplectus punctatus	null	Mulsant, 1861	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Euplectus	null	Euplectus punctatus	Euplectus punctatus Mulsant, 1861	Euplectus punctatus Mulsant, 1861	1	54	216	1470	7854	1041371	null	5746995	5746995	5746995	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Euplectus	null	Euplectus punctatus	Euplectus punctatus Mulsant & Rey, 1861	Euplectus punctatus Mulsant & Rey, 1861	1	54	216	1470	7854	1041371	null	5746995	5746995	5746995
1761	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	hippopus	null	Species	null	Leuctra hippopus	null	Kempny, 1899	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	2001760	null	2001976	2001976	2001976	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra hippopus	Leuctra hippopus Kempny, 1899	Leuctra hippopus Kempny, 1899	1	54	216	787	2998	10214186	null	2001976	2001976	2001976
2160	null	null	null	null	Muscidae	Helina	null	null	species	null	Helina evecta	null	null	Animalia	Arthropoda	Insecta	Diptera	Lonchaeidae	Helina	null	Helina evecta	Helina evecta (Harris, 1780)	Helina evecta (Harris, 1780)	1	54	216	811	5559	1526192	null	5069084	5069084	5069084	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Helina	null	Helina evecta	Helina evecta (Harris, 1780)	Helina evecta (Harris, 1780)	1	54	216	811	5564	1526192	null	5069084	5069084	5069084
2004	Animalia	Arthropoda	Insecta	Diptera	Psychodidae	Pintomyia	fischeri	null	Espécie	null	Pintomyia fischeri (Pinto, 1926)	null	(Pinto, 1926)	Animalia	Arthropoda	Insecta	Diptera	Psychodidae	Pintomyia	null	null	Pintomyia Costa Lima, 1932	Pintomyia Costa Lima, 1932	1	54	216	811	9164	4572684	null	null	4572684	4572684	Animalia	Arthropoda	Insecta	Diptera	Psychodidae	Pintomyia	null	Pintomyia fischeri	Pintomyia fischeri	Pintomyia fischeri	1	54	216	811	9164	4572684	null	10487457	10487457	10487457
1228	Animalia	null	null	Hemiptera	Pleidae	Paraplea	japonica	null	null	null	Paraplea japonica (Horvath, 1904)	null	(Horvath, 1904)	Animalia	Arthropoda	Insecta	Hemiptera	Pleidae	Paraplea	null	Paraplea japonica	Paraplea japonica (Horvath, 1904)	Paraplea japonica (Horvath, 1904)	1	54	216	809	9653	2020545	null	6129961	6129961	6129961	Animalia	Arthropoda	Insecta	Hemiptera	Pleidae	Paraplea	null	Paraplea japonica	Paraplea japonica (Horváth, 1904)	Paraplea japonica (Horváth, 1904)	1	54	216	809	9653	2020545	null	6129961	6129961	6129961
2735	Animalia	null	null	null	Geometridae	null	null	null	species	null	Chloroclystis v-ata	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chloroclystis	null	null	Chloroclystis Hübner, 1825	Chloroclystis Hübner, 1825	1	54	216	797	6950	1989161	null	null	1989161	1989161	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chloroclystis	null	Chloroclystis v-ata	Chloroclystis v-ata (Haworth, 1809)	Chloroclystis v-ata (Haworth, 1809)	1	54	216	797	6950	1989161	null	1989428	1989428	1989428
2094	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Altica	null	null	species	null	Altica lythri	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Altica	null	Altica lythri	Altica lythri Aubé, 1843	Altica lythri Aubé, 1843	1	54	216	1470	7780	1047649	null	4462352	4462352	4462352	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Altica	null	Altica lythri	Altica lythri Aubé, 1843	Altica lythri Aubé, 1843	1	54	216	1470	7780	7990832	null	4462352	4462352	4462352
8295	Animalia	null	Insecta	null	null	null	null	null	species	null	Sunira circellaris	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Sunira	null	null	Sunira Franclemont, 1950	Sunira Franclemont, 1950	1	54	216	797	7015	4301121	null	null	4301121	4301121	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	null	Agrochola circellaris	Sunira circellaris (Hufnagel, 1766)	Agrochola circellaris (Hufnagel, 1766)	1	54	216	797	7015	1789978	null	1790160	10055509	1790160
2474	Animalia	null	Insecta	Lepidoptera	null	null	null	null	species	null	Anchoscelis helvola	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	null	null	Anchoscelis Guenée, 1839	Agrochola Hübner, 1821	1	54	216	797	7015	1789978	null	null	4687325	1789978	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	null	Agrochola helvola	Anchoscelis helvola (Linnaeus, 1758)	Agrochola helvola (Linnaeus, 1758)	1	54	216	797	7015	1789978	null	1790002	10440382	1790002
